,country,date,GDPRate,UnemploymentRate,InflationRate,InterestRate,CorruptionIndex
403,Colombia,1/1/03,11.01486612,14.2,7.130740637000001,7.8,37.0
404,Colombia,1/1/02,8.621613365,15.6,6.351925689,9.8,36.0
405,Colombia,1/1/01,8.305719533,15.0,7.969703231,13.3,38.0
406,Colombia,1/1/00,37.58518993,20.5,9.222570213,-11.1,32.0
407,Colombia,1/1/99,7.888255234,20.1,10.8733973,15.1,29.0
408,Colombia,1/1/98,15.42700396,15.0,18.68125647,23.9,22.0
409,Colombia,1/1/97,20.84780302,12.1,18.46257173,14.9,22.3
410,Colombia,1/1/96,19.27102286,11.8,20.79708378,21.5,27.3
411,Colombia,1/1/95,25.03410414,8.7,20.89713245,20.1,34.4
412,Costa Rica,1/1/19,3.839860213,11.5,2.0962024759999998,6.9,56.0
413,Costa Rica,1/1/18,5.268925478,9.6,2.221215314,8.4,56.0
414,Costa Rica,1/1/17,6.593641508999999,8.1,1.625707676,8.5,59.0
415,Costa Rica,1/1/16,6.334529399,8.6,-0.01755243,9.4,58.0
416,Costa Rica,1/1/15,7.545813709,9.0,0.801946973,10.1,55.0
417,Costa Rica,1/1/14,9.516693926,9.1,4.519381118,8.6,54.0
418,Costa Rica,1/1/13,6.373333322000001,8.8,5.231240752,10.7,53.0
419,Costa Rica,1/1/12,9.361740526,9.8,4.4953779030000005,13.3,54.0
420,Costa Rica,1/1/11,9.051397303,10.1,4.878146,11.1,48.0
421,Costa Rica,1/1/10,11.84805471,7.2,5.66269189,9.9,53.0
422,Costa Rica,1/1/09,8.761371162,7.7,7.842546037000001,9.0,53.0
423,Costa Rica,1/1/08,16.598168599999997,4.8,13.42472964,4.0,51.0
424,Costa Rica,1/1/07,19.56368498,4.5,9.357220276,2.0,50.0
425,Costa Rica,1/1/06,21.21885056,5.7,11.47075052,8.1,41.0
426,Costa Rica,1/1/05,17.48116971,6.6,13.79779522,10.2,42.0
427,Costa Rica,1/1/04,18.36554114,6.4,12.31481514,8.8,49.0
428,Costa Rica,1/1/03,15.434305800000002,6.6,9.448253412,13.4,43.0
429,Costa Rica,1/1/02,13.47735799,6.3,9.16640343,15.1,45.0
430,Costa Rica,1/1/01,13.59013168,5.9,11.25579656,12.8,45.0
431,Costa Rica,1/1/00,13.60863107,5.1,10.96228219,14.1,54.0
432,Costa Rica,1/1/99,15.79394794,5.9,10.04512145,12.9,51.0
433,Costa Rica,1/1/98,19.95637571,5.3,11.65882903,9.2,56.0
434,Costa Rica,1/1/97,20.98335417,5.7,13.24842664,6.9,64.5
435,Cape Verde,1/1/17,3.7,12.2,0.784441521,8.7,55.0
436,Cape Verde,1/1/16,4.7,15.0,-1.407785536,9.9,59.0
437,Cape Verde,1/1/15,1.01,12.4,0.131173593,8.5,55.0
438,Cape Verde,1/1/14,0.6,15.8,-0.23882238600000003,11.1,57.0
439,Cape Verde,1/1/13,0.8,16.4,1.506610323,9.0,58.0
440,Cape Verde,1/1/12,1.1,16.8,2.540347398,9.3,60.0
441,Cape Verde,1/1/11,4.0,12.2,4.4739,6.9,5.5
442,Cape Verde,1/1/10,1.5,10.67,2.078627083,10.5,5.1
443,Cape Verde,1/1/09,-1.3,13.03,0.99111052,8.6,5.1
444,Cape Verde,1/1/08,6.7,13.02,6.77451738,6.2,5.1
445,Cape Verde,1/1/07,8.65,15.23,4.410997382,1.7,4.9
446,Czech Republic,1/1/19,6.180023277999999,2.0,2.8478511760000003,0.2,56.0
447,Czech Republic,1/1/18,5.474031788,2.2,2.149508601,1.0,59.0
448,Czech Republic,1/1/17,5.857331916000001,2.9,2.450483018,2.1,57.0
449,Czech Republic,1/1/16,3.747065516,4.0,0.6835645840000001,2.6,55.0
450,Czech Republic,1/1/15,6.537037392999999,5.0,0.309288068,3.1,56.0
451,Czech Republic,1/1/14,5.2624271369999995,6.1,0.344065801,2.1,51.0
452,Czech Republic,1/1/13,0.941301191,7.0,1.438235208,3.5,48.0
453,Czech Republic,1/1/12,0.648452868,7.0,3.287668814,3.9,49.0
454,Czech Republic,1/1/11,1.799158302,6.7,1.9172,5.7,44.0
455,Czech Republic,1/1/10,0.815563978,7.3,1.4727758690000001,7.4,46.0
456,Czech Republic,1/1/09,-2.328659927,6.7,1.019330793,3.3,49.0
457,Czech Republic,1/1/08,4.791520675,4.4,6.358677698999999,4.1,52.0
458,Czech Republic,1/1/07,9.317899862,5.3,2.8530707260000003,2.2,52.0
459,Czech Republic,1/1/06,7.59179903,7.1,2.533984411,4.9,48.0
460,Czech Republic,1/1/05,6.611941312000001,7.9,1.857171801,5.7,43.0
461,Czech Republic,1/1/04,8.968958667999999,8.2,2.7601137980000003,2.1,42.0
462,Czech Republic,1/1/03,4.8007118019999995,7.5,0.11868056099999999,4.7,39.0
463,Czech Republic,1/1/02,4.412825715,7.0,1.902978661,3.9,37.0
464,Czech Republic,1/1/01,7.939672009,8.0,4.662698413,2.2,39.0
465,Czech Republic,1/1/00,6.108408917999999,8.8,3.7753411939999997,5.3,43.0
466,Czech Republic,1/1/99,4.4739327310000006,8.5,2.135559469,5.5,46.0
467,Czech Republic,1/1/98,9.580926368,5.9,10.69836799,2.6,48.0
468,Czech Republic,1/1/97,7.720384834,4.3,8.596064074,4.5,52.0
469,Czech Republic,1/1/96,14.61725478,3.9,8.758823823,2.3,53.7
470,Czech Republic,1/1/95,15.89540501,4.0,8.99040617,3.4,0.0
471,Dominican Republic,1/1/17,9.043213324,5.8,3.2795574469999997,10.8,29.0
472,Dominican Republic,1/1/16,8.785642597999999,7.3,1.614166297,12.8,31.0
473,Dominican Republic,1/1/15,9.570131592000001,7.6,0.836746166,12.1,33.0
474,Dominican Republic,1/1/14,11.67642331,6.7,2.998641718,9.2,32.0
475,Dominican Republic,1/1/13,9.796811103,7.4,4.830951005,8.5,29.0
476,Dominican Republic,1/1/12,7.954085349,6.7,3.694549635,9.9,32.0
477,Dominican Republic,1/1/11,11.446753,6.1,8.459363,6.9,26.0
478,Dominican Republic,1/1/10,14.23702469,5.2,6.32993253,6.3,30.0
479,Dominican Republic,1/1/09,4.477400587,5.5,1.442150518,14.1,30.0
480,Dominican Republic,1/1/08,13.93471618,4.8,10.64462207,8.7,30.0
481,Dominican Republic,1/1/07,15.61890335,5.2,6.143566252,7.6,30.0
482,Dominican Republic,1/1/06,16.42489466,5.7,7.572805552999999,12.0,28.0
483,Dominican Republic,1/1/05,15.75456308,6.6,4.19020205,17.3,30.0
485,Dominican Republic,1/1/03,31.66552933,6.9,27.44971455,-1.6,33.0
486,Dominican Republic,1/1/02,11.72685705,6.8,5.223366576,17.9,35.0
487,Dominican Republic,1/1/01,8.648828003,7.3,8.883069642999999,17.2,31.0
488,Algeria,1/1/17,6.058511674,13.6,5.5911137,3.2,33.0
489,Algeria,1/1/16,4.798510596,10.2,6.397691591,6.4,34.0
490,Algeria,1/1/15,-2.994571003,11.2,4.784453657,15.5,36.0
491,Algeria,1/1/14,3.487997509,10.2,2.916921655,8.3,36.0
492,Algeria,1/1/13,2.7040830989999995,9.8,3.254241225,8.1,36.0
493,Algeria,1/1/12,11.10858409,11.0,8.891452037999999,0.5,34.0
494,Algeria,1/1/11,21.66027819,10.0,4.52421,-8.7,2.9
495,Algeria,1/1/10,20.30029559,10.0,3.91106709,-7.0,2.9
496,Algeria,1/1/09,-9.740194492,10.2,5.737058832000001,21.6,2.8
497,Algeria,1/1/08,18.07802456,11.3,4.858587435,-6.3,3.2
498,Algeria,1/1/07,10.01278601,13.8,3.678992287,1.5,3.0
499,Algeria,1/1/06,12.42598966,12.3,2.311500197,-2.3,3.1
500,Algeria,1/1/05,22.9767586,15.3,1.3824505669999998,-7.0,2.8
501,Algeria,1/1/04,17.07427217,17.7,3.961804645,-3.8,2.7
502,Algeria,1/1/03,16.1305384,23.7,4.2689462030000005,-0.2,2.6
503,Egypt,1/1/13,2.1,13.2,9.46971583,3.3,32.0
504,Egypt,1/1/12,2.2,12.7,7.111729413,-6.3,32.0
505,Egypt,1/1/11,1.8,12.0,10.06493,-0.6,2.9
506,Egypt,1/1/10,5.1,9.0,11.26518867,0.8,3.1
508,Ethiopia,1/1/07,30.64982957,2.27,17.24024399,-8.3,2.4
509,Ethiopia,1/1/06,23.63808105,2.37,12.29973887,-4.1,2.4
510,Ethiopia,1/1/05,22.86140236,2.5,9.969686519,-2.6,2.2
511,Ethiopia,1/1/04,18.0148337,2.72,3.3276565739999997,3.0,2.3
512,Ethiopia,1/1/03,10.33051847,2.94,13.67412032,-5.1,2.5
513,Ethiopia,1/1/02,2.1888316430000003,3.13,0.674840305,12.7,3.5
514,Fiji,1/1/05,5040.012939,7.686660000000001,2.365772118,0.0,40.0
515,Gambia,1/1/18,12.09025784,9.03,6.52096856,21.7,37.0
516,Gambia,1/1/17,8.933459235,9.14,8.034190596,24.1,30.0
517,Gambia,1/1/14,3.730991852,9.37,5.947994116,22.1,29.0
518,Gambia,1/1/13,8.976345216,9.44,5.699128931000001,20.8,28.0
519,Gambia,1/1/12,9.288276355,9.42,4.254327556000001,23.3,34.0
520,Gambia,1/1/11,-3.930054741,9.4,4.79588,22.4,3.5
521,Gambia,1/1/10,11.88615277,9.4,5.049685875,20.2,3.2
522,Gambia,1/1/09,11.47987411,9.31,4.561498897,21.5,2.9
523,Gambia,1/1/08,8.886637801000001,8.96,4.4436617819999995,23.9,1.9
524,Gambia,1/1/07,7.592428815,9.01,5.369136522000001,22.5,2.3
525,Gambia,1/1/06,0.740382616,9.17,2.056496155,28.1,2.5
526,Gambia,1/1/05,1.6653301619999998,9.35,4.8386276939999995,29.6,2.7
527,Guatemala,1/1/17,2.76,2.5,4.424538199,11.1,28.0
528,Guatemala,1/1/16,3.09,2.6,4.448443253,10.1,28.0
529,Guatemala,1/1/15,4.14,2.5,2.38871772,10.8,28.0
530,Guatemala,1/1/14,4.17,2.7,3.4183577830000003,10.6,32.0
531,Guatemala,1/1/13,3.7,3.0,4.343372197,11.7,29.0
532,Guatemala,1/1/12,2.97,2.8,3.781813567,9.8,33.0
533,Guatemala,1/1/11,4.16,4.1,6.214119999999999,6.1,27.0
534,Guatemala,1/1/10,2.87,3.5,3.8595129760000004,7.8,32.0
535,Guatemala,1/1/06,5.38,1.9,6.560858708,7.4,26.0
536,Guatemala,1/1/04,3.15,3.0,7.578615075,7.3,22.0
537,Guatemala,1/1/03,2.53,2.8,5.603487395,10.1,24.0
538,Guinea-Bissau,1/1/14,2.262360883,2.64,-1.5092392,5.5,19.0
539,Guinea-Bissau,1/1/13,2.295632699,2.68,1.20712135,6.3,19.0
540,Guinea-Bissau,1/1/12,-1.7421602790000001,2.67,2.130550301,5.9,25.0
541,Guinea-Bissau,1/1/11,17.21840069,2.66,5.0461,-7.7,2.2
542,Guinea-Bissau,1/1/10,11.13234592,2.66,2.517848614,2.1,2.1
543,Guinea-Bissau,1/1/09,8.165374677,2.61,-1.651390521,7.6,1.9
544,Guinea-Bissau,1/1/08,16.08374828,2.41,10.46006339,-6.7,1.9
545,Guinea-Bissau,1/1/07,7.729593485,2.44,4.617438842,0.4,2.2
546,Guyana,1/1/18,9.740924879,14.0,1.2828556,7.2,37.0
548,Hong Kong,1/1/17,6.7837866270000005,3.1,1.480651925,2.1,77.0
549,Hong Kong,1/1/16,3.842670581,3.4,2.411098765,3.3,77.0
550,Hong Kong,1/1/15,6.118349296,3.3,2.9953654519999997,1.3,75.0
551,Hong Kong,1/1/14,5.691423815,3.3,4.438562798,2.1,74.0
552,Hong Kong,1/1/13,4.970204594,3.4,4.323494431,3.1,75.0
553,Hong Kong,1/1/12,5.3053871169999995,3.3,4.063866044,1.4,77.0
554,Hong Kong,1/1/11,8.900250629,3.4,5.2766,1.1,84.0
555,Hong Kong,1/1/10,7.056643232000001,4.3,2.313722521,4.7,84.0
556,Hong Kong,1/1/09,-2.825321657,5.3,0.576465552,5.4,82.0
557,Hong Kong,1/1/08,3.4366678060000004,3.6,4.29653416,4.0,81.0
558,Hong Kong,1/1/07,9.805095417,4.0,2.030087209,4.3,83.0
559,Hong Kong,1/1/06,6.460192972000001,4.8,2.014115565,8.5,83.0
560,Hong Kong,1/1/05,7.227007272000001,5.6,0.8264965470000001,6.4,83.0
561,Hong Kong,1/1/04,4.79680807,6.7,-0.274741938,8.9,80.0
562,Hong Kong,1/1/03,-3.135027722,7.9,-2.673848236,11.7,80.0
563,Hong Kong,1/1/02,-1.801547449,7.3,-2.983107005,8.8,82.0
564,Hong Kong,1/1/01,-1.223101889,5.1,-1.658159274,8.8,79.0
565,Hong Kong,1/1/00,4.0091108019999995,4.9,-3.685524912,13.1,77.0
566,Hong Kong,1/1/99,-1.691647414,6.3,-4.00938825,13.1,77.0
567,Hong Kong,1/1/98,-4.734528066,4.6,2.9125992000000003,8.6,78.0
568,Hong Kong,1/1/97,11.15371881,2.2,5.7766735,3.0,72.8
569,Hong Kong,1/1/96,10.39270567,2.8,6.275511627,2.5,70.1
570,Hong Kong,1/1/95,6.611598594,3.2,9.077446502,4.6,71.2
571,Honduras,1/1/18,5.675345922000001,5.6,4.34735305,15.6,29.0
572,Honduras,1/1/17,9.574309987000001,5.5,3.93435788,14.1,29.0
573,Honduras,1/1/16,7.714226512000001,6.7,2.724615785,15.1,30.0
574,Honduras,1/1/15,11.03907427,6.1,3.1578288139999997,12.8,31.0
575,Honduras,1/1/14,10.11689613,7.1,6.129246853,12.9,29.0
576,Honduras,1/1/13,4.203947159,5.6,5.161898088,18.5,26.0
577,Honduras,1/1/12,7.85627342,3.8,5.1961891410000005,14.4,28.0
578,Honduras,1/1/11,11.94235614,4.5,6.7622800000000005,10.0,26.0
579,Honduras,1/1/10,8.581653377,4.1,4.698886003999999,13.6,24.0
580,Honduras,1/1/09,5.035994252,3.3,5.496342664,11.0,25.0
581,Honduras,1/1/08,12.35177713,3.2,11.40342901,9.4,26.0
582,Honduras,1/1/07,13.2238424,3.2,6.936223373,9.4,25.0
583,Honduras,1/1/06,12.26716677,3.6,5.577744702,11.5,25.0
584,Honduras,1/1/05,13.77019643,4.9,8.809070398,10.8,26.0
585,Honduras,1/1/04,13.08639399,6.0,8.113778552000001,12.6,23.0
586,Honduras,1/1/03,10.56867642,5.3,7.674180312000001,14.2,23.0
587,Honduras,1/1/02,9.078948146,4.0,7.690498691,16.7,27.0
588,Honduras,1/1/01,11.02769511,4.0,9.674151012000001,14.5,27.0
589,Honduras,1/1/99,6.784342272999999,3.9,11.66374119,21.0,18.0
590,Honduras,1/1/98,14.25899018,4.0,13.66809552,18.5,17.0
591,Croatia,1/1/14,0.040457837999999996,17.3,-0.21519616,8.4,48.0
592,Croatia,1/1/13,0.211794535,17.3,2.2165820640000002,8.4,48.0
593,Croatia,1/1/12,-0.8120882909999999,15.9,3.412073491,7.9,46.0
594,Croatia,1/1/11,1.335364815,13.7,2.272727273,7.9,40.0
595,Croatia,1/1/10,-0.588624759,11.6,1.030555053,9.4,41.0
596,Croatia,1/1/09,-4.604092463,9.2,2.378528459,8.3,41.0
597,Croatia,1/1/08,7.417802851,8.5,6.076968387999999,4.3,44.0
598,Croatia,1/1/07,9.626925232,9.9,2.8992827560000003,5.0,41.0
599,Croatia,1/1/06,9.047645501,11.1,3.189825915,5.9,34.0
600,Croatia,1/1/05,7.578697414,12.6,3.317178244,7.8,34.0
601,Croatia,1/1/04,7.920093906,13.7,2.0553967909999997,7.9,35.0
602,Croatia,1/1/03,10.17978539,13.9,1.7673378080000002,7.0,37.0
603,Croatia,1/1/02,9.170226631,15.1,1.671784374,8.6,38.0
604,Croatia,1/1/01,7.795574535,15.8,3.776702467,5.0,39.0
605,Croatia,1/1/00,7.784060523,16.1,4.611315547,7.4,37.0
606,Croatia,1/1/99,2.6923124389999997,13.6,4.019138756,11.0,27.0
607,Haiti,1/1/12,8.329062849,14.1,5.018041706,3.5,19.0
608,Haiti,1/1/07,11.65275086,16.8,6.557227214,13.9,16.0
609,Hungary,1/1/19,9.66885719,3.4,3.338585412,-2.6,44.0
610,Hungary,1/1/18,9.85338541,3.7,2.850248519,-2.9,46.0
611,Hungary,1/1/17,8.18716588,4.2,2.348241149,-2.1,45.0
612,Hungary,1/1/16,3.1942460360000005,5.1,0.39477700600000004,1.1,48.0
613,Hungary,1/1/15,6.395616006,6.8,-0.061649244000000006,0.4,51.0
614,Hungary,1/1/14,7.936134199,7.7,-0.22756789800000002,0.8,54.0
615,Hungary,1/1/13,5.000001733,10.2,1.733203442,3.2,54.0
616,Hungary,1/1/12,1.681814526,11.0,5.652145215,5.6,55.0
617,Hungary,1/1/11,4.040911112,11.0,3.9299199999999996,6.0,46.0
618,Hungary,1/1/10,3.063734643,11.2,4.855556752,5.1,47.0
619,Hungary,1/1/09,-2.7890319289999996,10.0,4.211716688,6.6,51.0
620,Hungary,1/1/08,5.898502916,7.8,6.042509268,5.1,51.0
621,Hungary,1/1/07,5.696055966,7.4,7.95873861,3.5,53.0
622,Hungary,1/1/06,7.837498038,7.5,3.930331021,4.3,52.0
623,Hungary,1/1/05,6.981691387000001,7.2,3.561518303,5.8,50.0
624,Hungary,1/1/04,10.15817497,5.8,6.744353703,7.4,48.0
625,Hungary,1/1/03,9.750864682000001,5.8,4.6610148460000005,3.9,48.0
626,Hungary,1/1/02,13.21643385,5.6,5.265435551,1.9,49.0
627,Hungary,1/1/01,15.57069876,5.7,9.116813547000001,1.0,53.0
628,Hungary,1/1/00,14.49193842,6.6,9.803606859,2.8,52.0
629,Hungary,1/1/99,11.44066669,6.9,9.99775036,7.6,52.0
630,Hungary,1/1/98,18.20416636,8.9,14.15378612,4.8,50.0
631,Hungary,1/1/97,24.04074243,9.0,18.30508828,1.3,51.8
632,Hungary,1/1/96,22.0307675,10.0,23.46903019,4.4,48.6
633,Hungary,1/1/95,28.62049626,10.2,28.30545433,4.6,41.2
634,Indonesia,1/1/19,6.70987329,3.6,3.03058665,8.6,40.0
635,Indonesia,1/1/18,9.186915472999999,4.4,3.198346416,6.5,38.0
636,Indonesia,1/1/17,9.580093613999999,3.9,3.80879807,6.5,37.0
637,Indonesia,1/1/16,7.594746006,4.3,3.5258051569999997,9.2,37.0
638,Indonesia,1/1/15,9.050654421,4.5,6.363121131000001,8.3,36.0
639,Indonesia,1/1/14,10.72236468,4.0,6.394925408,6.8,34.0
640,Indonesia,1/1/13,10.79922716,4.3,6.412513302000001,6.4,32.0
641,Indonesia,1/1/12,10.010290199999998,4.5,4.279499996,7.8,32.0
642,Indonesia,1/1/11,14.09635982,5.2,5.35604779,4.6,30.0
643,Indonesia,1/1/10,22.43817522,5.6,5.134204008,-1.7,28.0
644,Indonesia,1/1/09,13.28665125,6.1,4.38641555,5.7,28.0
645,Indonesia,1/1/08,25.25492709,7.2,10.22666455,-3.9,26.0
646,Indonesia,1/1/07,18.31796007,8.1,6.406562813,2.3,23.0
647,Indonesia,1/1/06,20.36331863,7.6,13.1086721,1.7,24.0
648,Indonesia,1/1/05,20.84020559,7.9,10.45319842,-0.2,22.0
649,Indonesia,1/1/04,14.01177728,7.3,6.064059885,5.1,20.0
650,Indonesia,1/1/03,10.53011763,6.7,6.757317194,10.9,19.0
651,Indonesia,1/1/02,10.66081848,6.6,11.90011757,12.3,19.0
652,Indonesia,1/1/01,18.46004148,6.1,11.50011488,3.7,19.0
653,Indonesia,1/1/00,26.37355333,6.1,3.68861916,-1.7,17.0
654,Indonesia,1/1/99,15.06435498,6.4,20.47783111,11.8,17.0
656,Indonesia,1/1/97,17.86209461,4.7,6.226141634,8.2,27.2
657,Indonesia,1/1/96,17.173042600000002,4.9,7.973280856000001,9.7,26.5
658,Israel,1/1/19,5.841071291,3.8,0.841596534,1.3,60.0
659,Israel,1/1/18,4.64489543,4.0,0.814852151,2.3,61.0
660,Israel,1/1/17,3.804578348,4.2,0.244210526,3.2,62.0
661,Israel,1/1/16,5.116810807,4.8,-0.54438861,2.3,64.0
662,Israel,1/1/15,5.213786729,5.3,-0.632490013,0.6,61.0
663,Israel,1/1/14,4.820803695,5.9,0.485030942,2.9,60.0
664,Israel,1/1/13,6.551791661,6.2,1.5713921690000001,2.2,61.0
665,Israel,1/1/12,5.996135422999999,6.9,1.68422871,1.8,60.0
666,Israel,1/1/11,6.933857949,7.1,3.467381591,3.8,58.0
667,Israel,1/1/10,7.241350016,8.5,2.7076640660000004,3.4,61.0
668,Israel,1/1/09,5.215697904,9.5,3.328907436,0.0,61.0
669,Israel,1/1/08,5.468452127000001,7.7,4.592798333999999,4.1,60.0
670,Israel,1/1/07,7.115380159,9.4,0.468407415,5.5,61.0
671,Israel,1/1/06,7.304119417000001,10.7,2.1168328919999997,6.3,59.0
672,Israel,1/1/05,5.338704368999999,11.3,1.309413342,5.3,63.0
673,Israel,1/1/04,5.014404988,13.0,-0.41071978600000003,6.6,64.0
674,Israel,1/1/03,0.758946624,13.5,0.7239631809999999,10.9,70.0
675,Israel,1/1/02,4.353081556,12.9,5.741469816,5.3,73.0
676,Israel,1/1/01,1.912452416,11.8,1.150442478,8.0,76.0
677,Israel,1/1/00,11.30258197,11.1,1.050748938,8.9,66.0
678,Israel,1/1/99,10.04416458,11.2,5.160456095,9.0,68.0
679,Israel,1/1/98,11.35827744,10.7,5.480471172000001,8.4,71.0
680,Israel,1/1/97,12.6887778,9.8,8.927606699,9.5,79.7
681,Israel,1/1/96,16.13853224,8.5,11.35509099,9.1,77.1
682,Israel,1/1/95,16.271007,8.8,9.991728701,10.2,0.0
683,India,1/1/18,10.953911699999999,5.3,4.860699648,4.7,41.0
684,India,1/1/12,13.82367609,2.7,9.312449682,2.5,36.0
685,India,1/1/10,19.91807466,2.4,11.98939416,-2.0,33.0
686,India,1/1/05,13.99078357,2.4,4.24633849,4.9,29.0
687,India,1/1/00,7.625963304,2.7,4.009425069,8.3,28.0
688,Iraq,1/1/16,-0.237958652,10.8,0.556521817,29.8,17.0
689,Iraq,1/1/14,0.004558322,10.6,2.235974072,13.4,16.0
690,Iraq,1/1/12,16.9782701,8.0,6.08909679,10.9,18.0
691,Iraq,1/1/07,16.60027002,8.6,-10.06749257,3.3,15.0
692,Iceland,1/1/19,6.394199382999999,3.5,3.013971225,2.5,78.0
693,Iceland,1/1/18,6.538978335,2.7,2.682917788,4.2,76.0
694,Iceland,1/1/17,5.033043727,2.7,1.760415619,6.8,77.0
695,Iceland,1/1/16,8.587316227999999,3.0,1.6969280130000002,6.3,78.0
696,Iceland,1/1/15,10.62845016,4.0,1.6330550119999998,1.9,79.0
697,Iceland,1/1/14,5.85000998,4.9,2.0446152680000003,3.9,79.0
698,Iceland,1/1/13,6.36534224,5.4,3.872279002,5.9,78.0
699,Iceland,1/1/12,4.7809106869999995,6.0,5.185899751,4.7,82.0
700,Iceland,1/1/11,5.080105833999999,7.0,4.001027,4.4,83.0
701,Iceland,1/1/10,2.768547432,7.6,5.396731055,3.6,85.0
702,Iceland,1/1/09,3.361039921,7.2,12.00312982,7.3,87.0
703,Iceland,1/1/08,14.26474823,2.9,12.69439474,7.2,89.0
704,Iceland,1/1/07,14.06106373,2.3,5.051556744,14.4,92.0
705,Iceland,1/1/06,14.1060699,2.8,6.687079376,8.8,96.0
706,Iceland,1/1/05,9.041140081,2.5,3.987047057,11.9,97.0
707,Iceland,1/1/04,10.91002539,4.0,3.158194734,9.1,95.0
708,Iceland,1/1/03,2.7697363939999997,4.0,2.055662657,11.4,96.0
709,Iceland,1/1/02,6.574893625,3.0,5.1970213339999995,9.0,94.0
710,Iceland,1/1/01,12.9372188,1.9,6.4050855360000005,8.5,92.0
711,Iceland,1/1/00,9.070783707999999,1.9,5.13647176,12.3,91.0
712,Iceland,1/1/99,7.671385327,2.2,3.23183323,9.5,92.0
713,Iceland,1/1/98,12.13001286,3.1,1.659240984,7.7,93.0
714,Italy,1/1/19,1.21709246,10.0,0.611251213,1.7,53.0
715,Italy,1/1/18,1.703070518,10.6,1.137488973,1.8,52.0
716,Italy,1/1/17,2.4063166430000003,11.2,1.226535446,2.3,50.0
717,Italy,1/1/16,2.4424851469999997,11.7,-0.09401974199999999,2.3,47.0
718,Italy,1/1/15,1.71742066,11.9,0.038787601,3.2,44.0
719,Italy,1/1/14,0.90865219,12.7,0.241047879,3.9,43.0
720,Italy,1/1/13,-0.714583546,12.1,1.219990412,4.0,43.0
721,Italy,1/1/12,-1.479727926,10.7,3.041370733,3.6,42.0
722,Italy,1/1/11,2.325878429,8.4,2.78063,2.9,39.0
723,Italy,1/1/10,2.157132524,8.4,1.525512194,3.6,39.0
724,Italy,1/1/09,-3.69075668,7.7,0.774768608,3.0,43.0
725,Italy,1/1/08,1.415595528,6.7,3.347834505,4.3,48.0
726,Italy,1/1/07,4.002932208,6.1,1.829746777,3.8,52.0
727,Italy,1/1/06,3.953542073,6.8,2.090840409,3.4,49.0
728,Italy,1/1/05,2.844850202,7.7,1.9852895019999999,3.2,50.0
729,Italy,1/1/04,4.1317904180000005,7.9,2.206743805,2.8,48.0
730,Italy,1/1/03,3.2907985280000003,8.9,2.672548594,2.6,53.0
731,Italy,1/1/02,3.536599841,9.2,2.465323701,3.2,52.0
732,Italy,1/1/01,5.044160234,9.6,2.785168023,4.1,55.0
733,Italy,1/1/00,5.647230416,10.8,2.5376791659999998,5.1,46.0
734,Italy,1/1/99,3.1868293110000003,11.7,1.6634609969999998,4.7,47.0
735,Italy,1/1/98,4.256739072,12.1,1.9550935919999999,6.1,46.0
736,Italy,1/1/97,4.444575329,12.0,2.0431031230000003,7.7,50.3
737,Italy,1/1/96,5.831509896,11.9,4.0069727319999995,8.0,34.2
738,Italy,1/1/95,7.954260069,11.7,5.235429148,7.9,29.9
739,Jamaica,1/1/19,8.344630001,7.7,3.909646579,5.0,43.0
740,Jamaica,1/1/18,6.881826329,9.1,3.740158084,8.8,44.0
741,Jamaica,1/1/17,7.6022362260000005,11.6,4.375784799,7.9,44.0
742,Jamaica,1/1/16,6.103648497999999,13.2,2.351451513,11.3,39.0
743,Jamaica,1/1/15,7.639779834,13.5,3.675887412,9.7,41.0
744,Jamaica,1/1/14,7.668789203999999,13.7,8.290005716,9.6,38.0
745,Jamaica,1/1/13,8.964741585,15.3,9.344402679,8.6,38.0
746,Jamaica,1/1/12,5.917940005,13.9,6.89824909,10.4,38.0
747,Jamaica,1/1/11,7.6268606089999995,12.7,7.529692,13.0,33.0
748,Jamaica,1/1/10,8.210138391000001,12.4,12.60950824,9.7,33.0
749,Jamaica,1/1/09,6.804692795,11.4,9.573787731,4.3,30.0
750,Jamaica,1/1/08,12.6251084,10.6,22.030457199999997,2.9,31.0
751,Jamaica,1/1/07,12.91487322,9.7,9.285651872,5.3,33.0
752,Jamaica,1/1/06,12.00383849,10.3,8.520885866,8.1,37.0
753,Jamaica,1/1/05,12.4650492,11.3,15.08207208,5.3,36.0
754,Jamaica,1/1/04,14.35253714,12.2,13.54229725,4.7,33.0
755,Jamaica,1/1/03,15.71654748,11.7,10.09993236,6.5,38.0
756,Jamaica,1/1/02,11.26257026,14.2,7.077467927000001,8.6,40.0
757,Jamaica,1/1/99,8.036192445,15.7,5.954237701,18.8,38.0
758,Jamaica,1/1/98,7.993638176,15.5,8.631897963,19.0,38.0
759,Jordan,1/1/19,3.581150352,16.9,0.761511355,7.0,48.0
760,Jordan,1/1/16,3.031337407,15.3,-0.7784297790000001,7.0,48.0
761,Jordan,1/1/15,4.718463133,13.1,-0.8768526440000001,6.1,53.0
762,Jordan,1/1/14,6.6473001389999995,11.9,2.8994820010000004,5.4,49.0
763,Jordan,1/1/13,8.586949934,12.6,4.824627355,3.2,45.0
764,Jordan,1/1/12,7.271102934,12.2,4.51522641,4.1,48.0
765,Jordan,1/1/11,9.138511303,12.9,4.16244,2.2,45.0
766,Jordan,1/1/10,10.93773871,12.5,4.845519563,0.5,47.0
