,series_id,country_code,indicator_code,identifier,description,units,frequency,date,value,country
169,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2016-01-01,4.9,Switzerland
170,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2015-01-01,4.8,Switzerland
171,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2014-01-01,4.8,Switzerland
172,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2013-01-01,4.7,Switzerland
173,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2012-01-01,4.5,Switzerland
174,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2011-01-01,4.4,Switzerland
175,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2010-01-01,4.8,Switzerland
176,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2009-01-01,4.1,Switzerland
177,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2008-01-01,3.3,Switzerland
178,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2007-01-01,3.7,Switzerland
179,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2006-01-01,4.0,Switzerland
180,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2005-01-01,4.4,Switzerland
181,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2004-01-01,4.3,Switzerland
